step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
152,TRANSFER,3004.67,C20483839,5497.18,2492.51,M50706640,42570.91,45575.58,0
627,TRANSFER,2520.57,C98455472,11478.58,8958.01,M31855262,49819.61,52340.18,0
319,CASH_IN,1461.49,C93682936,19459.12,20920.61,M15008589,22032.66,20571.17,0
369,CASH_OUT,3146.26,C20347228,20929.38,17783.12,M82535772,10525.19,13671.45,0
606,CASH_IN,459.22,C85896729,23634.83,24094.05,M78012419,28813.14,28353.92,0
560,PAYMENT,542.64,C64450784,18456.51,17913.87,M17562566,46561.14,47103.78,0
703,PAYMENT,4397.35,C16484930,7029.4,2632.05,M47050150,14837.92,19235.27,0
462,PAYMENT,113.99,C29317547,23452.52,23338.53,M62325104,2954.77,3068.76,0
12,TRANSFER,641.02,C23059951,20089.16,19448.14,M55567581,42180.52,42821.54,0
156,DEBIT,1845.78,C13288813,50991.55,49145.77,M12596837,10780.33,8934.55,0
684,PAYMENT,4302.75,C82134453,21743.4,17440.65,M51910185,11957.76,16260.51,0
477,PAYMENT,3895.85,C73724781,53582.22,49686.37,M41779424,27434.53,31330.38,0
401,PAYMENT,4289.5,C70536044,52866.13,48576.63,M22224289,37254.33,41543.83,0
177,TRANSFER,4011.63,C59137409,29157.63,25146.0,M62131030,11343.58,15355.21,0
341,PAYMENT,246.82,C33670303,5604.57,5357.75,M89489495,40246.61,40493.43,0
57,PAYMENT,2684.41,C35769858,23036.8,20352.39,M73696929,48606.37,51290.78,0
448,DEBIT,1657.71,C25195055,6326.27,4668.56,M89960703,33188.32,31530.61,0
203,PAYMENT,4671.82,C37592385,52423.34,47751.52,M21600740,2635.9,7307.72,0
697,CASH_OUT,1170.05,C13305715,19316.49,18146.44,M61484985,39116.45,40286.5,0
633,TRANSFER,2789.4,C33409285,36613.85,33824.45,M31484108,43188.52,45977.92,0
738,CASH_OUT,807.04,C47762314,43250.02,42442.98,M62789874,16833.31,17640.35,0
202,PAYMENT,4086.08,C47389079,28801.68,24715.6,M39868720,40587.25,44673.33,0
330,CASH_IN,2168.16,C22380569,17012.9,19181.06,M57499723,44968.88,42800.72,0
363,CASH_OUT,277.25,C61657366,17193.6,16916.35,M57647238,49951.93,50229.18,0
454,PAYMENT,4627.85,C47867810,12555.66,7927.81,M37383592,22048.41,26676.26,0
356,PAYMENT,4940.97,C44311090,26790.4,21849.43,M70652376,43346.16,48287.13,0
216,PAYMENT,3729.33,C26868858,12097.51,8368.18,M74670991,19492.03,23221.36,0
555,CASH_OUT,3223.64,C88925422,3817.02,593.38,M57736091,49751.94,52975.58,0
23,TRANSFER,838.97,C29168628,15551.24,14712.27,M32910902,34604.2,35443.17,0
155,PAYMENT,1806.51,C67280548,14842.73,13036.22,M29772964,18311.04,20117.55,0
186,PAYMENT,3025.4,C81457663,5655.34,2629.94,M46482246,11470.57,14495.97,0
249,DEBIT,424.7,C97912453,46772.08,46347.38,M15368933,34730.2,34305.5,0
134,DEBIT,953.33,C78662670,32071.65,31118.32,M39811724,3454.74,2501.41,0
321,TRANSFER,623.08,C61012903,42916.63,42293.55,M41481000,44399.24,45022.32,0
390,TRANSFER,1858.9,C22337895,6652.29,4793.39,M95789525,36552.1,38411.0,0
434,DEBIT,3412.44,C47575488,44001.15,40588.71,M44234615,241.54,-3170.9,0
22,CASH_OUT,3386.19,C45046063,14070.01,10683.82,M95808694,23265.53,26651.72,0
600,TRANSFER,313.42,C80421175,21108.05,20794.63,M83559266,1337.51,1650.93,0
665,PAYMENT,4024.94,C42341292,20945.07,16920.13,M59556998,44620.66,48645.6,0
125,CASH_OUT,3228.01,C40119082,24585.94,21357.93,M53041821,13145.54,16373.55,0
79,PAYMENT,2813.56,C60070858,41089.96,38276.4,M70257187,28723.01,31536.57,0
51,PAYMENT,3862.01,C74842660,16859.07,12997.06,M56901191,36682.54,40544.55,0
728,DEBIT,4610.66,C94831910,33656.02,29045.36,M17761314,36560.89,31950.23,0
176,TRANSFER,1072.85,C81161840,9451.66,8378.81,M74080099,16330.82,17403.67,0
253,DEBIT,2580.51,C88543135,51558.07,48977.56,M80866935,16390.14,13809.63,0
246,TRANSFER,4450.25,C70817272,30575.08,26124.83,M96016779,43700.13,48150.38,0
739,CASH_IN,4537.93,C74586732,50858.31,55396.24,M52605611,11628.45,7090.52,0
106,PAYMENT,3799.27,C24360271,20476.8,16677.53,M10765644,27166.68,30965.95,0
193,CASH_OUT,2201.01,C89907854,15277.97,13076.96,M24536830,5376.01,7577.02,0
316,PAYMENT,4771.4,C90859364,49921.04,45149.64,M31306671,40173.01,44944.41,0
302,PAYMENT,2069.51,C19533183,34354.81,32285.3,M96236284,28134.23,30203.74,0
548,PAYMENT,2971.13,C72298589,19781.31,16810.18,M39039588,21955.22,24926.35,0
716,CASH_OUT,4386.27,C29715953,40795.63,36409.36,M93576040,48067.13,52453.4,0
268,PAYMENT,1847.08,C92199711,33878.57,32031.49,M35572944,15908.4,17755.48,0
170,TRANSFER,2801.87,C75209469,20345.09,17543.22,M17460898,18311.82,21113.69,0
551,PAYMENT,4075.1,C15578084,32210.8,28135.7,M42975313,18813.52,22888.62,0
455,PAYMENT,1114.08,C94719308,2120.7,1006.62,M48723261,15588.19,16702.27,0
651,CASH_OUT,3954.05,C24542487,35042.96,31088.91,M74744590,7885.72,11839.77,0
292,CASH_IN,2826.3,C98114590,17274.99,20101.29,M98284880,2867.14,40.84,0
564,PAYMENT,2142.57,C54037843,28671.88,26529.31,M11907087,19380.25,21522.82,0
141,TRANSFER,1118.45,C80371740,45741.4,44622.95,M45724518,1990.13,3108.58,0
146,CASH_IN,4801.81,C71211523,8682.46,13484.27,M35447447,44232.49,39430.68,0
425,CASH_OUT,4748.54,C75033648,6146.41,1397.87,M71727394,5067.07,9815.61,0
314,CASH_OUT,4169.18,C89330676,7022.88,2853.7,M72446240,23804.58,27973.76,0
184,PAYMENT,3493.2,C73860678,14300.49,10807.29,M95492898,5278.91,8772.11,0
664,TRANSFER,2859.88,C29218474,25231.45,22371.57,M91821482,8469.65,11329.53,0
713,PAYMENT,1554.54,C16349767,5771.32,4216.78,M12177558,48473.81,50028.35,0
128,TRANSFER,4561.4,C69394167,28093.83,23532.43,M16917147,80.97,4642.37,0
287,DEBIT,3448.31,C17388190,6597.76,3149.45,M38912178,6613.26,3164.95,0
253,TRANSFER,3448.42,C63449230,22512.28,19063.86,M19576043,27208.93,30657.35,0
700,PAYMENT,1895.86,C10433915,28228.23,26332.37,M55463883,39322.16,41218.02,0
386,CASH_IN,4055.76,C15504892,4379.42,8435.18,M18369827,41467.34,37411.58,0
230,TRANSFER,4596.9,C28853261,11217.32,6620.42,M25665750,8463.7,13060.6,0
271,CASH_IN,1984.87,C39283280,45683.43,47668.3,M92416075,2091.88,107.01,0
415,TRANSFER,3728.54,C26360425,49863.72,46135.18,M20288463,38068.48,41797.02,0
198,PAYMENT,4467.03,C19148676,41163.95,36696.92,M86006452,9796.58,14263.61,0
323,TRANSFER,2944.23,C10696749,42089.17,39144.94,M72169894,21818.51,24762.74,0
56,TRANSFER,2389.5,C18694223,4372.81,1983.31,M24748298,14080.62,16470.12,0
203,PAYMENT,1531.53,C20947216,41105.63,39574.1,M67115803,11468.6,13000.13,0
621,TRANSFER,757.6,C30375428,18897.68,18140.08,M86157795,19056.71,19814.31,0
628,TRANSFER,4561.4,C89198338,51406.13,46844.73,M78030873,31556.11,36117.51,0
604,CASH_OUT,2235.87,C24569033,5381.53,3145.66,M75052916,988.03,3223.9,0
138,PAYMENT,3916.0,C53857055,16575.28,12659.28,M50456249,39334.67,43250.67,0
422,TRANSFER,1587.57,C14836348,50190.64,48603.07,M46965542,46177.52,47765.09,0
57,PAYMENT,791.84,C21224422,43016.27,42224.43,M99036757,48220.5,49012.34,0
562,TRANSFER,1634.74,C45349531,33460.43,31825.69,M16764740,16566.74,18201.48,0
71,PAYMENT,2338.36,C56344116,33222.78,30884.42,M54115338,98.69,2437.05,0
594,PAYMENT,4401.87,C49513603,11484.41,7082.54,M43800269,32542.41,36944.28,0
372,PAYMENT,700.21,C38892988,12955.61,12255.4,M60304680,8971.87,9672.08,0
617,PAYMENT,585.69,C72135542,32053.54,31467.85,M48585265,25159.32,25745.01,0
600,TRANSFER,633.49,C36077827,8315.16,7681.67,M30746239,831.63,1465.12,0
514,CASH_IN,459.59,C37696925,31240.16,31699.75,M95573945,6512.92,6053.33,0
84,TRANSFER,3892.95,C65743422,26373.58,22480.63,M72040596,14003.73,17896.68,0
43,TRANSFER,844.41,C78488680,38122.44,37278.03,M84442447,543.88,1388.29,0
666,CASH_IN,4560.98,C92536017,7650.03,12211.01,M50169234,30606.96,26045.98,0
606,CASH_IN,1159.65,C87659710,46884.76,48044.41,M66024961,19570.38,18410.73,0
133,DEBIT,2251.07,C68652291,10982.81,8731.74,M60780203,1582.32,-668.75,0
395,PAYMENT,791.73,C91696589,43241.66,42449.93,M97341376,15594.33,16386.06,0
65,CASH_OUT,359.65,C95555292,2437.82,2078.17,M76136537,6150.44,6510.09,0
290,DEBIT,2080.99,C89907129,18463.26,16382.27,M44498205,49371.39,47290.4,0
376,DEBIT,4850.8,C95624206,29957.28,25106.48,M45525926,36645.43,31794.63,0
467,TRANSFER,1727.42,C71984042,37575.74,35848.32,M25842797,12255.87,13983.29,0
213,PAYMENT,4077.96,C94997392,26588.12,22510.16,M56247722,9876.03,13953.99,0
148,CASH_IN,844.89,C77375331,38163.88,39008.77,M38440560,31780.61,30935.72,0
573,TRANSFER,4545.52,C72312111,43033.18,38487.66,M29598711,46864.18,51409.7,0
471,PAYMENT,3886.48,C72872905,42262.0,38375.52,M67210297,48043.2,51929.68,0
149,PAYMENT,1292.72,C81711841,32871.45,31578.73,M27191944,24980.97,26273.69,0
88,TRANSFER,2974.27,C48875099,52013.24,49038.97,M50983912,17138.1,20112.37,0
324,PAYMENT,1382.93,C17865552,10838.17,9455.24,M14035702,36004.01,37386.94,0
396,PAYMENT,785.06,C23438574,43274.55,42489.49,M41364094,19237.33,20022.39,0
404,CASH_IN,1638.53,C85625875,16332.81,17971.34,M37010751,27706.41,26067.88,0
82,PAYMENT,2770.13,C38867394,9592.65,6822.52,M43398431,15282.87,18053.0,0
641,TRANSFER,3618.99,C39308207,21074.44,17455.45,M66000303,25734.76,29353.75,0
286,DEBIT,817.94,C27784645,39527.58,38709.64,M80310710,29933.52,29115.58,0
382,TRANSFER,2082.81,C58968585,40601.06,38518.25,M59471023,15163.3,17246.11,0
270,PAYMENT,4509.13,C29966093,37736.08,33226.95,M39673013,42063.78,46572.91,0
292,TRANSFER,13.61,C37089767,11651.63,11638.02,M95303282,23336.31,23349.92,0
453,PAYMENT,1989.63,C92072799,5889.06,3899.43,M59046577,33599.53,35589.16,0
715,PAYMENT,2414.29,C11077636,7379.22,4964.93,M51702277,43832.41,46246.7,0
24,CASH_OUT,404.14,C80910930,5801.9,5397.76,M61062982,41886.42,42290.56,0
311,CASH_IN,1067.2,C57467007,13234.66,14301.86,M46685275,8022.9,6955.7,0
461,CASH_OUT,1797.37,C72095405,45562.59,43765.22,M64359652,16893.91,18691.28,0
208,PAYMENT,2888.51,C18617490,21707.15,18818.64,M90549751,22424.43,25312.94,0
717,TRANSFER,123.17,C68944600,41136.81,41013.64,M91269233,37660.26,37783.43,0
664,PAYMENT,3800.98,C26209065,47388.65,43587.67,M59746896,3217.71,7018.69,0
438,TRANSFER,3021.96,C22412108,6127.99,3106.03,M96498306,28912.4,31934.36,0
538,PAYMENT,1331.36,C39656729,2087.89,756.53,M28675213,22971.51,24302.87,0
706,DEBIT,1134.18,C11897664,35000.93,33866.75,M55083480,19849.0,18714.82,0
336,PAYMENT,1452.61,C69924036,33614.72,32162.11,M94357046,9434.83,10887.44,0
422,PAYMENT,52.52,C94946782,26359.71,26307.19,M61358173,43175.33,43227.85,0
321,TRANSFER,4357.96,C69761934,25217.03,20859.07,M40377057,34748.81,39106.77,0
497,PAYMENT,511.28,C51526411,12835.48,12324.2,M18241648,22939.67,23450.95,0
587,CASH_OUT,2987.66,C73852563,52612.75,49625.09,M47087206,5438.92,8426.58,0
163,CASH_IN,4254.15,C34957701,25847.85,30102.0,M49169939,6701.41,2447.26,0
541,PAYMENT,1111.5,C60519061,34624.64,33513.14,M44531132,36526.82,37638.32,0
165,PAYMENT,4444.16,C47753786,51469.14,47024.98,M77942628,36685.13,41129.29,0
698,CASH_IN,4170.31,C77948922,47774.34,51944.65,M18488223,20651.49,16481.18,0
566,CASH_OUT,3623.82,C82506398,39936.81,36312.99,M52007032,45413.98,49037.8,0
295,CASH_IN,4361.64,C57749836,30976.74,35338.38,M98132778,23728.71,19367.07,0
42,PAYMENT,1238.16,C88377463,15879.03,14640.87,M55103697,6679.14,7917.3,0
285,PAYMENT,2546.42,C89112811,26762.54,24216.12,M31734541,32584.53,35130.95,0
387,PAYMENT,1675.31,C91486514,24587.74,22912.43,M85688253,27792.64,29467.95,0
138,PAYMENT,2952.11,C33958920,12308.89,9356.78,M48619202,16993.35,19945.46,0
187,CASH_OUT,141.64,C97406460,47029.5,46887.86,M30317654,6105.96,6247.6,0
716,PAYMENT,57.03,C50293063,31865.94,31808.91,M92018735,19972.74,20029.77,0
431,TRANSFER,4149.96,C73514921,26426.12,22276.16,M53180946,40010.48,44160.44,0
554,PAYMENT,1865.11,C85949908,38810.57,36945.46,M97095087,1567.33,3432.44,0
416,DEBIT,1738.51,C93207701,29058.16,27319.65,M61584839,46675.62,44937.11,0
426,PAYMENT,4882.58,C67863466,34610.35,29727.77,M38850541,11845.72,16728.3,0
416,PAYMENT,1698.64,C42378622,48018.07,46319.43,M11126586,1626.45,3325.09,0
26,CASH_OUT,4474.95,C97825935,21795.41,17320.46,M57143574,47116.38,51591.33,0
371,PAYMENT,2978.28,C98418183,12143.38,9165.1,M95845468,18461.62,21439.9,0
385,TRANSFER,2277.61,C75429650,35687.26,33409.65,M39285788,5275.54,7553.15,0
56,TRANSFER,799.01,C58607023,27340.76,26541.75,M75699110,40335.1,41134.11,0
253,DEBIT,623.83,C22746798,37528.31,36904.48,M25699798,3125.53,2501.7,0
634,CASH_OUT,2457.76,C99527967,12769.71,10311.95,M84783988,9805.74,12263.5,0
106,CASH_OUT,1476.98,C85579536,33075.9,31598.92,M26687505,16845.11,18322.09,0
130,CASH_IN,1705.57,C87731293,17156.84,18862.41,M39565254,27659.73,25954.16,0
670,CASH_IN,4430.67,C73833551,7926.5,12357.17,M19185716,11549.01,7118.34,0
376,CASH_OUT,4421.22,C38957666,21848.23,17427.01,M99797996,25674.97,30096.19,0
743,TRANSFER,4565.81,C56951359,43738.76,39172.95,M47393796,26925.85,31491.66,0
308,CASH_OUT,4971.35,C54398746,26632.29,21660.94,M74949243,10646.23,15617.58,0
91,PAYMENT,2128.41,C47664344,12083.77,9955.36,M37125432,42781.63,44910.04,0
393,CASH_IN,2158.0,C30697371,2167.86,4325.86,M90458810,30819.31,28661.31,0
534,CASH_OUT,2109.29,C81609579,35169.95,33060.66,M73839985,27917.76,30027.05,0
110,PAYMENT,774.32,C73366381,24844.93,24070.61,M23810901,15724.55,16498.87,0
561,PAYMENT,1991.12,C69020769,41500.34,39509.22,M16326968,34650.0,36641.12,0
641,PAYMENT,2203.53,C57475077,4010.01,1806.48,M61516496,18775.03,20978.56,0
585,PAYMENT,2967.99,C96120830,9389.58,6421.59,M83353038,15686.46,18654.45,0
340,PAYMENT,4277.76,C63121189,30177.12,25899.36,M85883139,43060.79,47338.55,0
565,TRANSFER,2107.65,C86753466,13936.31,11828.66,M23334442,38292.81,40400.46,0
356,PAYMENT,428.14,C52928422,19504.18,19076.04,M95525764,35375.6,35803.74,0
168,CASH_OUT,4821.92,C32836904,24163.94,19342.02,M26801640,4969.22,9791.14,0
557,PAYMENT,216.03,C98090833,39464.0,39247.97,M42954295,37509.74,37725.77,0
452,PAYMENT,2050.02,C32787671,13594.8,11544.78,M59570071,36985.17,39035.19,0
105,TRANSFER,4336.18,C29409766,34070.9,29734.72,M21940949,21377.04,25713.22,0
150,DEBIT,1776.98,C22518928,11740.48,9963.5,M18299048,41825.98,40049.0,0
146,TRANSFER,1209.85,C93231066,26987.87,25778.02,M68758262,3926.71,5136.56,0
716,TRANSFER,2560.73,C53125861,50222.38,47661.65,M51328431,46187.13,48747.86,0
299,TRANSFER,29.84,C96668629,14642.4,14612.56,M55221370,40743.7,40773.54,0
167,PAYMENT,3818.9,C70495804,40723.24,36904.34,M72931661,46014.02,49832.92,0
713,PAYMENT,614.32,C49393140,45549.23,44934.91,M56483540,43390.84,44005.16,0
646,PAYMENT,2512.12,C23031399,22580.88,20068.76,M36929433,37888.41,40400.53,0
723,TRANSFER,1116.24,C42510936,36405.76,35289.52,M36421157,1987.89,3104.13,0
48,CASH_OUT,1772.4,C77866762,42454.0,40681.6,M64205741,43738.04,45510.44,0
638,CASH_OUT,301.2,C55172120,1462.61,1161.41,M61243231,21384.16,21685.36,0
239,PAYMENT,232.61,C61882368,29011.56,28778.95,M57932324,964.04,1196.65,0
7,CASH_OUT,3562.06,C67248865,7655.97,4093.91,M16342193,21043.06,24605.12,0
464,PAYMENT,3085.25,C59989693,20392.32,17307.07,M38076307,6797.25,9882.5,0
453,PAYMENT,3818.59,C44177269,28641.21,24822.62,M24400920,32425.47,36244.06,0
371,PAYMENT,1305.83,C34244531,34930.23,33624.4,M11879066,33718.57,35024.4,0
549,TRANSFER,985.52,C68512435,27004.83,26019.31,M79094920,42189.38,43174.9,0
487,PAYMENT,1598.58,C62046428,4102.78,2504.2,M10717488,44093.31,45691.89,0
211,CASH_OUT,3435.13,C11037500,48518.89,45083.76,M75534425,5283.75,8718.88,0
165,DEBIT,3164.57,C81291458,47533.94,44369.37,M26341348,29620.84,26456.27,0
125,PAYMENT,3557.51,C88077882,35127.74,31570.23,M29474410,23837.75,27395.26,0
337,TRANSFER,2534.71,C87269303,42874.01,40339.3,M85031984,42050.43,44585.14,0
192,PAYMENT,537.87,C91920005,27252.16,26714.29,M91058382,6428.77,6966.64,0
730,PAYMENT,2072.44,C10366086,6938.78,4866.34,M80428429,47754.91,49827.35,0
214,PAYMENT,2332.13,C58592135,25162.13,22830.0,M11068944,5127.31,7459.44,0
574,CASH_IN,169.61,C79782963,21721.65,21891.26,M68993538,34183.72,34014.11,0
328,TRANSFER,634.37,C65230180,7192.74,6558.37,M90141612,39133.83,39768.2,0
381,CASH_OUT,3433.76,C92500020,14676.04,11242.28,M78500133,5367.71,8801.47,0
673,PAYMENT,3982.02,C64184143,47597.18,43615.16,M55230811,39681.44,43663.46,0
578,DEBIT,411.32,C75664009,10457.11,10045.79,M37679324,4172.31,3760.99,0
239,DEBIT,3075.31,C71859648,48118.85,45043.54,M86417828,12298.85,9223.54,0
532,CASH_OUT,696.74,C75620401,34515.1,33818.36,M67274194,40005.25,40701.99,0
700,CASH_IN,3919.26,C56255550,21053.6,24972.86,M43156880,47622.59,43703.33,0
82,PAYMENT,2121.14,C59646372,5251.61,3130.47,M79615435,43907.35,46028.49,0
363,TRANSFER,3769.74,C66889351,35071.83,31302.09,M55306742,5512.52,9282.26,0
505,CASH_OUT,557.46,C32750828,23997.54,23440.08,M54253738,12591.63,13149.09,0
202,TRANSFER,2072.91,C81807074,6723.0,4650.09,M36202279,14366.25,16439.16,0
504,DEBIT,1179.02,C54794858,2353.64,1174.62,M37069776,14162.53,12983.51,0
644,PAYMENT,71.75,C73537336,15630.0,15558.25,M89558315,20790.9,20862.65,0
37,PAYMENT,3177.17,C77781562,25226.08,22048.91,M69841236,15076.12,18253.29,0
644,PAYMENT,3727.06,C67430995,38719.39,34992.33,M50878249,35443.01,39170.07,0
589,DEBIT,2698.84,C25421665,28462.94,25764.1,M75555566,10883.55,8184.71,0
601,CASH_IN,4903.13,C98519805,13747.8,18650.93,M27058496,44714.38,39811.25,0
402,TRANSFER,2555.42,C75714110,50475.6,47920.18,M47513237,41070.72,43626.14,0
706,TRANSFER,1763.29,C39251268,40239.67,38476.38,M55693298,3314.39,5077.68,0
176,CASH_OUT,3330.03,C60119110,6024.36,2694.33,M98953340,20789.42,24119.45,0
545,CASH_OUT,3102.1,C67556614,37588.76,34486.66,M39412845,27275.66,30377.76,0
570,PAYMENT,3948.12,C49346656,27914.09,23965.97,M76029534,3910.63,7858.75,0
467,CASH_OUT,835.05,C41991397,32895.46,32060.41,M79609867,41791.9,42626.95,0
201,TRANSFER,3886.25,C43407418,17067.33,13181.08,M21713526,1275.56,5161.81,0
540,TRANSFER,2299.04,C28165150,32842.9,30543.86,M93318712,47215.17,49514.21,0
547,PAYMENT,2113.69,C61330664,20447.91,18334.22,M31072177,47462.24,49575.93,0
637,CASH_OUT,4384.73,C76952269,35973.39,31588.66,M41717084,44598.34,48983.07,0
394,DEBIT,1173.15,C60446599,23203.15,22030.0,M75363092,22707.32,21534.17,0
42,CASH_OUT,483.85,C84985082,13080.2,12596.35,M88572358,23456.01,23939.86,0
597,CASH_OUT,3862.6,C25028590,29851.2,25988.6,M17377867,45105.35,48967.95,0
393,TRANSFER,4586.4,C46958566,6345.06,1758.66,M42951825,16766.59,21352.99,0
700,CASH_OUT,924.05,C25214045,46899.5,45975.45,M75179947,9904.87,10828.92,0
623,PAYMENT,3652.16,C28147529,44428.93,40776.77,M17110750,10558.26,14210.42,0
441,CASH_OUT,2191.34,C62957949,16263.23,14071.89,M68463460,35116.19,37307.53,0
617,TRANSFER,4731.43,C45806531,28475.92,23744.49,M78210960,24919.05,29650.48,0
506,CASH_OUT,3114.74,C80592212,30570.12,27455.38,M50877473,17482.81,20597.55,0
320,CASH_OUT,3525.66,C75981507,34486.58,30960.92,M57716970,23262.14,26787.8,0
553,CASH_OUT,435.66,C49228199,44125.6,43689.94,M21623783,22905.21,23340.87,0
215,CASH_OUT,4214.66,C65933425,7566.48,3351.82,M92159418,2708.04,6922.7,0
71,TRANSFER,3545.29,C33745725,43541.21,39995.92,M95713728,35887.68,39432.97,0
568,DEBIT,4017.14,C22943145,5054.7,1037.56,M97147014,48137.16,44120.02,0
236,TRANSFER,3682.12,C37409901,51094.88,47412.76,M76192652,33530.49,37212.61,0
281,CASH_IN,4811.17,C62678062,30822.39,35633.56,M67130920,27099.93,22288.76,0
617,CASH_OUT,3036.15,C80484976,18119.66,15083.51,M12381057,1043.76,4079.91,0
162,PAYMENT,944.55,C61709537,47910.53,46965.98,M54420569,3023.53,3968.08,0
191,DEBIT,1149.28,C16670466,45060.82,43911.54,M28765029,13076.35,11927.07,0
9,TRANSFER,3776.98,C15279697,40493.66,36716.68,M64627175,18695.93,22472.91,0
60,CASH_IN,484.99,C39924542,11285.07,11770.06,M33861424,41957.76,41472.77,0
225,CASH_OUT,1874.08,C68685721,4526.3,2652.22,M94616456,37656.58,39530.66,0
700,PAYMENT,2093.73,C19483183,51785.0,49691.27,M82469824,13523.69,15617.42,0
582,PAYMENT,4873.26,C94907945,38858.8,33985.54,M32090471,37758.36,42631.62,0
287,TRANSFER,278.15,C52592557,10578.54,10300.39,M66929639,27137.29,27415.44,0
169,DEBIT,1998.17,C29257227,36735.86,34737.69,M86208614,22432.19,20434.02,0
62,CASH_OUT,770.17,C95453540,47771.94,47001.77,M36328212,16763.58,17533.75,0
349,PAYMENT,3158.8,C64227531,40689.71,37530.91,M47680833,36062.91,39221.71,0
442,CASH_OUT,611.26,C36491667,47336.43,46725.17,M78734217,31346.56,31957.82,0
14,TRANSFER,1527.81,C96001570,30346.88,28819.07,M88657548,35661.15,37188.96,0
164,PAYMENT,1819.73,C18910281,10732.34,8912.61,M16781117,1594.3,3414.03,0
420,PAYMENT,3832.15,C87440649,49963.31,46131.16,M51850765,2386.65,6218.8,0
520,PAYMENT,3895.76,C33537769,17879.12,13983.36,M70554124,1600.62,5496.38,0
666,PAYMENT,2028.22,C43759574,11194.43,9166.21,M42702017,39910.97,41939.19,0
548,PAYMENT,3616.95,C39223113,7498.16,3881.21,M50123125,40862.49,44479.44,0
560,PAYMENT,754.03,C18402870,15371.79,14617.76,M94057543,21991.39,22745.42,0
597,DEBIT,4011.37,C86818783,48941.59,44930.22,M62818492,8122.46,4111.09,0
28,PAYMENT,383.54,C74468138,39566.75,39183.21,M72955024,30277.15,30660.69,0
708,PAYMENT,4636.02,C49503930,41014.84,36378.82,M96139714,30484.93,35120.95,0
446,PAYMENT,501.75,C23907198,25252.34,24750.59,M76535698,44617.06,45118.81,0
208,TRANSFER,675.57,C55721618,45344.64,44669.07,M74443799,38331.42,39006.99,0
470,TRANSFER,3662.88,C75811875,37855.7,34192.82,M66617121,11797.19,15460.07,0
716,PAYMENT,1132.31,C46756756,35503.69,34371.38,M98910852,43317.52,44449.83,0
104,CASH_OUT,2938.04,C20776988,34053.9,31115.86,M66337342,34954.78,37892.82,0
742,CASH_OUT,1601.74,C91917032,21421.48,19819.74,M33045176,24071.17,25672.91,0
426,PAYMENT,1389.0,C74993028,3964.75,2575.75,M66923429,15820.7,17209.7,0
101,TRANSFER,4509.67,C68182073,43453.06,38943.39,M68502176,8145.44,12655.11,0
541,TRANSFER,4239.78,C69284015,29815.74,25575.96,M70204171,23124.49,27364.27,0
639,PAYMENT,3383.71,C72157262,9532.62,6148.91,M18836153,28761.11,32144.82,0
522,CASH_OUT,982.9,C98010822,44570.84,43587.94,M21594939,24632.71,25615.61,0
106,DEBIT,3609.35,C74193049,3661.41,52.06,M75693924,31846.68,28237.33,0
679,CASH_OUT,179550.2,C68861731,208421.25,28871.05,M66894016,38743.46,218293.66,1
277,PAYMENT,3685.43,C51081915,20527.11,16841.68,M69385274,25288.6,28974.03,0
65,CASH_IN,4240.06,C36300488,4243.96,8484.02,M11426516,10970.69,6730.63,0
188,TRANSFER,2508.55,C15367043,23510.77,21002.22,M48499243,21181.69,23690.24,0
317,PAYMENT,4757.84,C85703480,20133.68,15375.84,M90101485,4383.97,9141.81,0
138,TRANSFER,2707.17,C82853151,34983.88,32276.71,M50805943,30052.62,32759.79,0
